id,example_order,example_nl
newspapers_000745,1,De beloofde cameraploeg kwam donderdagavond niet opdagen.
newspapers_000746,1,Barcelona zou veel spelers kwijt zijn geweest als de wedstrijd was doorgegaan op woensdagavond.
newspapers_000747,1,Hij bewees dat zijn conditie goed is.
newspapers_000748,1,De Arabische kerkdienst komt elke tweede zondag van de maand terug.
newspapers_000749,1,Er is voldoende plek om de gasten uit de andere lidstaten te ontvangen.
newspapers_000750,1,"Wie haar opvolgt, is nog niet bekend."
newspapers_000751,1,Ook verder is de ploeg redelijk in balans.
newspapers_000752,1,De realiteit is dat ik nog nergens mijn handtekening heb gezet.
newspapers_000753,1,Een hart voor het elftal is belangrijker dan een ruit op het middenveld.
newspapers_000754,1,"Ook zijn naïviteit komt aan bod, vooral inzake vrouwen."
newspapers_000755,1,Een dergeiijke conservatieve insteiiing is niet de mijne.
newspapers_000756,1,De sneeuw leidde tot 63 files met een totale lengte van 760 kilometer.
newspapers_000757,1,Ze hebben me ook nog netjes bij mijn werk afgezet.
newspapers_000758,1,Het koffiezetapparaat waarschuwt de gebruiker als die vergeten is om het te programmeren.
newspapers_000759,1,Met die vaststelling is de stabiliteit van de nieuwe ploeg nog niet gegarandeerd.
newspapers_000760,1,Geen enkel westers land ziet graag eigen soldaten sneuvelen.
newspapers_000760,2,In een straal van tien kilometer sneuvelden de ruiten.
newspapers_000761,1,Hij zegt in de persconferenties steevast dat het hem gaat om overwinningen.
newspapers_000762,1,Zij schiet haar doel voorbij met allés wat zij over de islam zegt.
newspapers_000763,1,Het echtpaar kan zich dat moment nog als de dag van gisteren herinneren.
newspapers_000764,1,Gisteren trainde de middenvelder alweer voluit mee met de groep.
newspapers_000765,1,De foto’s zweven in een ruimtelijke omgeving.
newspapers_000766,1,Het loont de moeite het fietspad langs het bezoekerscentrum te vervolgen.
newspapers_000767,1,De onbekende Fransman verovert tijdens de 11de etappe de gele trui.
newspapers_000768,1,De NMa treedt op als een onderneming misbruik maakt van zijn machtspositie en bij kartels.
newspapers_000769,1,De regen heeft gistermorgen veel hinder veroorzaakt in het verkeer.
newspapers_000770,1,Het peloton was al een kwartier eerder doorgekomen.
newspapers_000771,1,De personeelsleden zetten met een heftruck ongeveer 3000 kilo staal op de wagen.
newspapers_000772,1,Er vielen rake klappen.
newspapers_000773,1,Hij is dus een waardige reserve mocht er iemand onverhoopt uitvallen.
newspapers_000774,1,De botsing leidde tot een file van zes kilometer.
newspapers_000775,1,Het kabinet wil de opbrengsten investeren in de infrastructuur.
newspapers_000776,1,Er lagen vervelende heuvels en bruggen op het parcours en er stond een harde wind.
newspapers_000777,1,De vlammen sloegen uit de woning.
newspapers_000778,1,Mijn vader had het kind aangereden omdat hij het niet kon ontwijken.
newspapers_000779,1,Op dinsdagavond zullen de vestigingen alleen voor deze doelgroep geopend zijn.
newspapers_000780,1,Met zijn derde zege in vier races verstevigde hij zijn leidende positie in het klassement.
newspapers_000781,1,Een comité van experts uit de lidstaten moet de invoering begeleiden.
newspapers_000782,1,Hij had voor noodgevallen nog wat troeven achter de hand.
newspapers_000783,1,De meeste fracties willen een grote rol voor de VN.
newspapers_000784,1,Hij nam me onder zijn hoede toen ik als nieuweling in de kleedkamer kwam.
newspapers_000785,1,Ze speelden gisteravond een hele matige wedstrijd.
newspapers_000786,1,Het concern zegt dat het de opgaande lijn goed te pakken heeft.
newspapers_000787,1,De regeling houdt in dat nu een gedeeltelijke beperking voor de aftrek van hypotheekrente geldt.
newspapers_000788,1,Zowel bij de mannen als vrouwen resteren er in beginsel maar twee plekken.
newspapers_000789,1,Het bestuur moet oog hebben voor een versterking voor de verdediging.
newspapers_000790,1,De wodkamixjes in de trendy flesjes worden vooral door tieners gedronken.
newspapers_000791,1,De installatie werkt op warm water
newspapers_000792,1,Zijn veroordeling werd omgezet in vrijspraak wegens gebrek aan bewijs.
newspapers_000793,1,Met het bereiken van de kwartfinales op Wimbledon is al een prachtige droom uitgekomen.
newspapers_000794,1,Het beleid is gericht op het ontwikkelen van menselijke capaciteiten.
newspapers_000795,1,De centrale zal naar verwachting voldoende elektriciteit leveren voor 500 huishoudens.
newspapers_000796,1,Hij heeft de critici verbaasd met zijn be la ngste lling voor dit continent.
newspapers_000797,1,Ik moet bekennen dat ik het altijd fout heb gezien.
newspapers_000798,1,Oranje won het legendarische duel.
newspapers_000799,1,Het magazijn is gesloten tussen 11 uur’s morgens en 4 uur’s middags.
newspapers_000800,1,"Ik ben een zakenman, dus speel ik in op een gat in de markt."
newspapers_000801,1,Die race heeft nog wel weken in mijn gedachten gespeeld.
newspapers_000802,1,De uitslag van de verkiezing wordt erkend als de opkomst op of boven de 30 procent ligt.
newspapers_000803,1,Hij oogt ineens een stuk minder machtig.
newspapers_000804,1,De oprichting van de werkgroep is voorlopig even uitgesteld.
newspapers_000805,1,Stakingen kunnen het moeizame herstel van de economie frustreren.
newspapers_000806,1,De makers van de game zijn zich van geen kwaad bewust.
newspapers_000807,1,"Muziek zorgt voor spanning, verduidelijkt en stuurt wat men ziet."
newspapers_000808,1,In de grondwet hebben jongeren hun eigen rechten.
newspapers_000809,1,De trucker werd overvallen toen hij goederen aan het overladen was.
newspapers_000810,1,De politie lichtte hem gisteren van zijn bed.
newspapers_000811,1,De beslissing van de gouverneur heeft tot felle reacties geleid.
newspapers_000812,1,De elite had altijd al moeite met heldere tegenstellingen.
newspapers_000813,1,Het gevaar voor gewelddadige acties is toegenomen.
newspapers_000814,1,De adviseur inventariseert samen met zijn klanten de inkomsten.
newspapers_000815,1,Bezoekers van het Haagse stadhuis kunnen vanaf maandag weer de lift nemen.
newspapers_000816,1,Vorig jaar stierven meer dan duizend mensen tijdens een gelijkaardige hittegolf in de zuidelijke staten van India.
newspapers_000817,1,Niet alleen de verhaallijn maar ook het decor houdt de scènes bijeen.
newspapers_000818,1,Ze lopen enkele honderden meters naar de dichtstbijzijnde parkeerplaats.
newspapers_000819,1,Ik heb een tijdje stage gelopen op een basisschool.
newspapers_000820,1,Het schoonmaakbedrijf sleepte deze erkenning in de wacht.
newspapers_000821,1,De ploeg is nog verre van kansloos voor kwalificatie bij de laatste acht.
newspapers_000822,1,Ze hebben een complexe relatie.
newspapers_000823,1,Het zal de kwaliteit van ons onderwijs enorm bevorderen.
newspapers_000824,1,Hij overhandigde haar een fraaie bos bloemen.
newspapers_000825,1,Gelukkig konden we uitgaan van een stabiele situatie.
newspapers_000826,1,De partijtop verwacht een lastig congres.
newspapers_000827,1,Zo langzamerhand wordt een roker gezien èn behandeld als een crimineel.
newspapers_000828,1,De toename komt overeen met de verwachtingen.
newspapers_000829,1,De twijfel heeft inmiddels plaatsgemaakt voor ongebreideld enthousiasme.
newspapers_000830,1,Zet peper en zout op tafel en serveer het vlees met wijn en brood.
newspapers_000831,1,De première is gepland voor de herfst van dit jaar.
newspapers_000832,1,Hij beroept zich voor zijn berichtgeving op vrije nieuwsgaring.
newspapers_000833,1,De sollicitanten variëren in leeftijd van 47 tot 53 jaar.
newspapers_000834,1,Men wil het Amerikaanse grondgebied beveiligen met een raketverdediging.
newspapers_000835,1,De clubs moeten actief de bedrijven en hun producten promoten.
newspapers_000836,1,De musea verwachten van het toerisme te profiteren.
newspapers_000837,1,De schoenen zijn een stuk aantrekkelijker geprijsd.
newspapers_000837,2,Hij prijst de honden vanwege hun zachte karakter.
newspapers_000838,1,De enquêtes wijzen echter op een lichte winst van de socialistische oppositie.
newspapers_000839,1,Een aantal werkzoekenden vertelde over hun werkloosheid.
newspapers_000840,1,KPN schrapt 800 banen bij de divisie vaste telefonie.
newspapers_000841,1,In koude streken bedekken bewoners hun huid veelal met kleding.
newspapers_000842,1,Tijdens de tentoonstelling zijn er ook lezingen voor volwassenen.
newspapers_000843,1,Het legertje fotografen en cameramensen achtervolgt de prins.
newspapers_000844,1,Het mandaat duurt dertig dagen en loopt op 26 September af.
newspapers_000845,1,Menigeen heeft er een hekel aan om langzaam over de weg te sukkelen.
newspapers_000846,1,Hij sluit niet uit dat het percentage in werkelijkheid hoger ligt.
newspapers_000847,1,Hij beklaagde zich erover dat hij zijn kantoor niet kan bereiken.
newspapers_000848,1,Die eer viel hem gistermiddag ten deel.
newspapers_000849,1,De angst is meestal groter dan de daadwerkelijke ellende die de inentingen veroorzaken.
newspapers_000850,1,De ontdekking betekent een doorbraak.
newspapers_000851,1,Hun boek leest meer als een journalistieke reportage dan als een wetenschappelijke verhandeling.
newspapers_000852,1,De sanctie wordt met succes toegepast.
newspapers_000853,1,In 1992 schreef ze een kookboek met Poolse gerechten.
newspapers_000854,1,Hij beheert al ruim 30 jaar de moestuin en het erf
newspapers_000855,1,Vier liften geven vanuit de garage toegang tot het complex.
newspapers_000856,1,In de loop van de avond zal ik me almaar beter gaan voelen.
newspapers_000857,1,De politie heeft drie mannen aangehouden op verdenking van het gooien van de vuurpijl.
newspapers_000858,1,Sinds een tijdje werk ik op een basisschool voor kinderen van asielzoekers.
newspapers_000859,1,Washington is bang voor instabiiiteit in de regio waar het strategische belangen heeft.
newspapers_000860,1,"Bejaarden krijgen elk jaar een nieuwe griepprik, omdat er steeds een andere variant van het virus heerst."
newspapers_000861,1,De privatisering is hier veel te ver doorgeschoten dankzij de liberalen.
newspapers_000862,1,Het bedrijf bevestigde dat de directie structurele maatregelen zal aankondigen.
newspapers_000863,1,Hij beloofde dat de belangen van minderheden geen geweld aan zal worden gedaan.
newspapers_000864,1,Dat wordt begeleid en gecontroleerd door het ministerie van volksgezondheid.
newspapers_000865,1,Het trotse voetballand werd maandagavond door Turkije uitgeschakeld.
newspapers_000866,1,Nu het met de arbeidsmarkt wat beter gaat hebben mensen ook meer vertrouwen.
newspapers_000867,1,Er is plaats voor optimistisch nieuws en eenvoudige analyses.
newspapers_000868,1,Het college wil het stadion aankopen voor een bedrag dat de club schuldenvrij maakt.
newspapers_000869,1,"Een mix van werken, wonen en winkels zorgt voor een aantrekkelijke stedelijke omgeving."
newspapers_000870,1,Hij zingt nog zo’n oude klassieker.
newspapers_000871,1,Bij de inbraak namen de inbrekers voor miljoenen euro’s aan juwelen en diamanten mee.
newspapers_000872,1,De winkel was het doelwit van een gewapende overval.
newspapers_000873,1,Hij stelde dit bedrag via een lening bij de overheid ter beschikking.
newspapers_000874,1,Wij zijn als bewoners van de binnenstad wel wat gewend.
newspapers_000875,1,Door de aardbeving vielen in winkels de goederen van de schappen.
newspapers_000876,1,De regie van de film is wederom in handen van Maria Peters.
newspapers_000877,1,Uitstel van betaling en zelfs faillissementen zijn aan de orde van de dag.
newspapers_000878,1,Crimineel gedrag wordt niet getolereerd.
newspapers_000879,1,Van de nu boven water gekomen corruptie was toen nog geen sprake.
newspapers_000880,1,De publicatie over vermeende rijkdommen van de koningin heeft stof gegeven tot vele discussies.
newspapers_000881,1,Bovendien blijven ook de socialisten voor Verhofstadt een onzekere factor.
newspapers_000882,1,Deze politicus doet het goed in de peilingen.
newspapers_000883,1,"De voetballer liep niet enkel een stevige buil op, maar ook een breuk."
newspapers_000884,1,Na de moord op de politicus zijn er hevige emoties onder zijn aanhangers.
newspapers_000885,1,Met de stunt wil de priester geld binnenhalen voor zijn parochie.
newspapers_000886,1,Er kan worden gediscussieerd met prominente vertegenwoordigers van politieke partijen.
newspapers_000887,1,Zij heeft haar werk als parlementslid in alle openbaarheid verricht.
newspapers_000888,1,Sommige bewindslieden maken gedurende hun ambtsperiode de overstap naar een andere betrekking.
newspapers_000889,1,"Er was een stabiele rechtse regering nodig, die drastische beslissingen durfde te nemen."
newspapers_000890,1,Zelden ging de afwachting van een rechterlijke uitspraak gepaard met zoveel commentaar.
newspapers_000891,1,Het bedrijf zetelt in Veldhoven.
newspapers_000892,1,Hij werd betrapt door een agent toen hij tegen gevel van het politiebureau stond te plassen.
newspapers_000893,1,De universiteit zal hem de doctorsbul uitreiken voor zijn onderzoek aan de biologische afbreekbaarheid van chemische stoffen.
newspapers_000894,1,De economie van de Verenigde Staten zal de komende maanden meer vaart krijgen.
newspapers_000895,1,"Dat leidt tot enige onrust, maar die laat zich snel wegpoetsen."
newspapers_000896,1,"De vrees dat ook varkens het vogelpestvirus kunnen verspreiden, blijkt ongegrond."
newspapers_000897,1,Het was duidelijk dat dit geen demonstratie zou worden voor een vreedzame oplossing van het probleem.
newspapers_000898,1,De stunt was bedoeld voor matrozen van langsvarende schepen.
newspapers_000899,1,Ik overzag totaal niet welke impact dit op mijn leven zou hebben.
newspapers_000900,1,In het wielrennen draait het om winnen en dat is me vandaag weer eens gelukt.
newspapers_000901,1,"Andere fabrikanten, met name van wasmiddelen, veranderen hun verpakking elk jaar."
newspapers_000902,1,Het trio ziet de middenlinie als het zenuwcentrum van een elftal.
newspapers_000903,1,Het personeel voert actie tegen de voorgenomen ontslagen en sluiting van hun kantoor.
newspapers_000904,1,Vandaag begint het parlementair bezoek aan de Anti Men.
newspapers_000905,1,Ministers moeten vooral niet te snel opstappen.
newspapers_000906,1,De verzamel-cd doet het in geen enkel genre zo goed als binnen de dance.
newspapers_000907,1,De twee achtervolgen de dief tot in het Oosterpark.
newspapers_000908,1,Het bejaarde echtpaar krijgt een tijdelijk onderkomen na de brand.
newspapers_000909,1,Een paar jaar geleden promoveerde hij op een lijvig proefschrift.
newspapers_000909,2,Door de zege promoveerde de ploeg naar de eerste divisie.
newspapers_000910,1,Groene energie krijgt nu nog een flinke impuls.
newspapers_000911,1,Ze vinden dat een onterechte uitspraak.
newspapers_000912,1,Brussel ligt dankzij de hogesnelheidstrein slechts op 85 minuten sporen van Parijs.
